
Aspect ratio at max_mode 3: 5.999999836943246
Mean iota at 3: 0.41999659049473215
Quasisymmetry objective at max_mode 3: 2.167484344763954e-05
Squared flux at max_mode 3: 0.06415397191789753
fun_coils_simple#1 - J=5.9e-02, Jf=5.9e-02, ⟨B·n⟩=2.7e-02, C-C-Sep=0.15 Jf=5.9e-02, J_length=1.8e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-08, J_ALS=4.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.5, 4.5, 4.5, 4.5])=18.0, curvature=[4.1, 4.3, 4.6, 4.3], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#248 - J=1.3e-06, Jf=5.9e-07, ⟨B·n⟩=8.8e-05, C-C-Sep=0.12 Jf=5.9e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.7e-13, J_ALS=7.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.6, 4.9, 5.0, 4.9], mean squared curvature=[4.9, 5.0, 5.0, 5.0]
fun_coils#249 - J=1.3e-06, Jf=5.8e-07, ⟨B·n⟩=8.7e-05, C-C-Sep=0.12 Jf=5.8e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.8e-09, J_ALS=7.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 4.9], mean squared curvature=[4.9, 5.0, 5.0, 5.0]
fun_coils#250 - J=1.3e-06, Jf=5.7e-07, ⟨B·n⟩=8.7e-05, C-C-Sep=0.12 Jf=5.7e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.0e-11, J_ALS=7.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 4.9], mean squared curvature=[4.9, 5.0, 5.0, 5.0]
fun_coils#251 - J=1.3e-06, Jf=5.7e-07, ⟨B·n⟩=8.7e-05, C-C-Sep=0.12 Jf=5.7e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-11, J_ALS=7.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 4.9], mean squared curvature=[4.9, 5.0, 5.0, 5.0]
fun_coils#252 - J=1.3e-06, Jf=5.6e-07, ⟨B·n⟩=8.6e-05, C-C-Sep=0.11 Jf=5.6e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.7e-10, J_ALS=7.3e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 4.9], mean squared curvature=[4.9, 5.0, 5.0, 5.0]
fun_coils#253 - J=1.3e-06, Jf=5.6e-07, ⟨B·n⟩=8.6e-05, C-C-Sep=0.11 Jf=5.6e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#254 - J=1.3e-06, Jf=5.5e-07, ⟨B·n⟩=8.6e-05, C-C-Sep=0.11 Jf=5.5e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#255 - J=1.3e-06, Jf=5.4e-07, ⟨B·n⟩=8.4e-05, C-C-Sep=0.11 Jf=5.4e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.4e-09 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#256 - J=1.3e-06, Jf=5.5e-07, ⟨B·n⟩=8.5e-05, C-C-Sep=0.11 Jf=5.5e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-10, J_ALS=7.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#257 - J=1.3e-06, Jf=5.3e-07, ⟨B·n⟩=8.3e-05, C-C-Sep=0.11 Jf=5.3e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.5e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.8, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#258 - J=1.3e-06, Jf=5.4e-07, ⟨B·n⟩=8.4e-05, C-C-Sep=0.11 Jf=5.4e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.2e-07, J_LENGTH_PENALTY=1.1e-09 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#259 - J=1.3e-06, Jf=5.3e-07, ⟨B·n⟩=8.3e-05, C-C-Sep=0.11 Jf=5.3e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.8, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#260 - J=1.3e-06, Jf=5.3e-07, ⟨B·n⟩=8.3e-05, C-C-Sep=0.11 Jf=5.3e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.2e-10, J_ALS=7.2e-07, J_LENGTH_PENALTY=2.9e-10 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#261 - J=1.3e-06, Jf=5.4e-07, ⟨B·n⟩=8.3e-05, C-C-Sep=0.11 Jf=5.4e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=8.4e-11, J_MSC=0.0e+00, J_ALS=7.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#262 - J=1.3e-06, Jf=5.3e-07, ⟨B·n⟩=8.3e-05, C-C-Sep=0.11 Jf=5.3e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.4e-11, J_ALS=7.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#263 - J=1.2e-06, Jf=5.3e-07, ⟨B·n⟩=8.2e-05, C-C-Sep=0.11 Jf=5.3e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.3e-11, J_ALS=7.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#264 - J=1.4e-06, Jf=5.1e-07, ⟨B·n⟩=8.1e-05, C-C-Sep=0.11 Jf=5.1e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=3.2e-09, J_MSC=1.9e-07, J_ALS=7.1e-07, J_LENGTH_PENALTY=5.1e-09 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.8, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#265 - J=1.2e-06, Jf=5.2e-07, ⟨B·n⟩=8.2e-05, C-C-Sep=0.11 Jf=5.2e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.5e-10, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.2e-11 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.8, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#266 - J=1.2e-06, Jf=5.1e-07, ⟨B·n⟩=8.1e-05, C-C-Sep=0.11 Jf=5.1e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=3.9e-10, J_MSC=1.2e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=8.7e-10 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#267 - J=1.2e-06, Jf=5.1e-07, ⟨B·n⟩=8.1e-05, C-C-Sep=0.11 Jf=5.1e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=3.6e-11, J_MSC=2.4e-09, J_ALS=7.2e-07, J_LENGTH_PENALTY=2.7e-10 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#268 - J=1.2e-06, Jf=5.1e-07, ⟨B·n⟩=8.0e-05, C-C-Sep=0.11 Jf=5.1e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-12, J_MSC=4.8e-10, J_ALS=7.2e-07, J_LENGTH_PENALTY=7.2e-11 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#269 - J=1.2e-06, Jf=5.0e-07, ⟨B·n⟩=8.0e-05, C-C-Sep=0.11 Jf=5.0e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=8.4e-10, J_MSC=2.8e-09, J_ALS=7.2e-07, J_LENGTH_PENALTY=4.6e-11 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#270 - J=1.2e-06, Jf=5.0e-07, ⟨B·n⟩=8.0e-05, C-C-Sep=0.11 Jf=5.0e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-11, J_MSC=0.0e+00, J_ALS=7.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#271 - J=1.2e-06, Jf=5.0e-07, ⟨B·n⟩=8.0e-05, C-C-Sep=0.11 Jf=5.0e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=6.8e-12, J_MSC=3.6e-13, J_ALS=7.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.7, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#272 - J=1.2e-06, Jf=4.9e-07, ⟨B·n⟩=8.0e-05, C-C-Sep=0.11 Jf=4.9e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=3.5e-10, J_MSC=7.1e-10, J_ALS=7.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.8, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#273 - J=1.2e-06, Jf=4.9e-07, ⟨B·n⟩=7.9e-05, C-C-Sep=0.11 Jf=4.9e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=2.4e-09, J_MSC=5.3e-13, J_ALS=7.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.8, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#274 - J=1.2e-06, Jf=4.9e-07, ⟨B·n⟩=7.9e-05, C-C-Sep=0.11 Jf=4.9e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=5.6e-10, J_MSC=8.5e-12, J_ALS=7.1e-07, J_LENGTH_PENALTY=2.7e-10 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.8, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#275 - J=1.2e-06, Jf=4.8e-07, ⟨B·n⟩=7.9e-05, C-C-Sep=0.11 Jf=4.8e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-10, J_MSC=9.2e-10, J_ALS=7.1e-07, J_LENGTH_PENALTY=3.4e-10 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.8, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#276 - J=1.2e-06, Jf=4.8e-07, ⟨B·n⟩=7.9e-05, C-C-Sep=0.11 Jf=4.8e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.0e-11, J_ALS=7.1e-07, J_LENGTH_PENALTY=1.9e-11 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.8, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#277 - J=1.2e-06, Jf=4.8e-07, ⟨B·n⟩=7.9e-05, C-C-Sep=0.11 Jf=4.8e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-10, J_ALS=7.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.8, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#278 - J=1.2e-06, Jf=4.7e-07, ⟨B·n⟩=7.9e-05, C-C-Sep=0.11 Jf=4.7e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.2e-10, J_ALS=7.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.9, 4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#279 - J=1.2e-06, Jf=4.7e-07, ⟨B·n⟩=7.9e-05, C-C-Sep=0.11 Jf=4.7e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.1e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.3, curvature=[4.9, 4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#280 - J=1.2e-06, Jf=4.6e-07, ⟨B·n⟩=7.9e-05, C-C-Sep=0.11 Jf=4.6e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.4e-09, J_ALS=7.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.4, curvature=[4.9, 4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#281 - J=1.2e-06, Jf=4.6e-07, ⟨B·n⟩=7.8e-05, C-C-Sep=0.11 Jf=4.6e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.4, curvature=[4.9, 4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#282 - J=1.2e-06, Jf=4.6e-07, ⟨B·n⟩=7.8e-05, C-C-Sep=0.11 Jf=4.6e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=7.3e-10, J_MSC=0.0e+00, J_ALS=7.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.4, curvature=[4.9, 4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#283 - J=1.2e-06, Jf=4.6e-07, ⟨B·n⟩=7.8e-05, C-C-Sep=0.11 Jf=4.6e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-10, J_MSC=0.0e+00, J_ALS=7.0e-07, J_LENGTH_PENALTY=6.6e-11 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.4, curvature=[4.9, 4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#284 - J=1.2e-06, Jf=4.5e-07, ⟨B·n⟩=7.8e-05, C-C-Sep=0.11 Jf=4.5e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-11, J_MSC=1.4e-11, J_ALS=7.0e-07, J_LENGTH_PENALTY=2.2e-10 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.4, curvature=[4.9, 4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#285 - J=1.2e-06, Jf=4.5e-07, ⟨B·n⟩=7.8e-05, C-C-Sep=0.11 Jf=4.5e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=2.5e-10, J_MSC=3.8e-10, J_ALS=7.0e-07, J_LENGTH_PENALTY=6.9e-11 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.4, curvature=[4.9, 4.8, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#286 - J=1.1e-06, Jf=4.5e-07, ⟨B·n⟩=7.8e-05, C-C-Sep=0.11 Jf=4.5e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=9.0e-12, J_MSC=2.9e-10, J_ALS=7.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.4, curvature=[4.9, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#287 - J=1.1e-06, Jf=4.4e-07, ⟨B·n⟩=7.7e-05, C-C-Sep=0.11 Jf=4.4e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-11, J_MSC=0.0e+00, J_ALS=7.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.4, curvature=[4.9, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#288 - J=1.1e-06, Jf=4.4e-07, ⟨B·n⟩=7.7e-05, C-C-Sep=0.11 Jf=4.4e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=9.3e-10, J_MSC=1.6e-09, J_ALS=7.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.4, curvature=[4.9, 4.9, 5.0, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#289 - J=1.1e-06, Jf=4.4e-07, ⟨B·n⟩=7.7e-05, C-C-Sep=0.11 Jf=4.4e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-11, J_ALS=7.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.4, 5.2, 5.2])=21.4, curvature=[4.9, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#290 - J=1.1e-06, Jf=4.4e-07, ⟨B·n⟩=7.7e-05, C-C-Sep=0.11 Jf=4.4e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.0e-12, J_ALS=7.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[4.9, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#291 - J=1.1e-06, Jf=4.3e-07, ⟨B·n⟩=7.7e-05, C-C-Sep=0.11 Jf=4.3e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.1e-10, J_ALS=6.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[4.9, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#292 - J=1.1e-06, Jf=4.3e-07, ⟨B·n⟩=7.7e-05, C-C-Sep=0.12 Jf=4.3e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.7e-10, J_ALS=6.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[4.9, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#293 - J=1.1e-06, Jf=4.3e-07, ⟨B·n⟩=7.6e-05, C-C-Sep=0.12 Jf=4.3e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-12, J_ALS=6.9e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[4.9, 4.9, 4.9, 4.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#294 - J=1.1e-06, Jf=4.2e-07, ⟨B·n⟩=7.6e-05, C-C-Sep=0.12 Jf=4.2e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=4.8e-12, J_MSC=7.5e-09, J_ALS=6.9e-07, J_LENGTH_PENALTY=2.0e-09 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[4.9, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#295 - J=1.1e-06, Jf=4.2e-07, ⟨B·n⟩=7.6e-05, C-C-Sep=0.12 Jf=4.2e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-09, J_ALS=6.9e-07, J_LENGTH_PENALTY=2.4e-10 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[4.8, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#296 - J=1.1e-06, Jf=4.2e-07, ⟨B·n⟩=7.6e-05, C-C-Sep=0.12 Jf=4.2e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.4e-13, J_ALS=6.9e-07, J_LENGTH_PENALTY=1.0e-09 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[4.8, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#297 - J=1.1e-06, Jf=4.2e-07, ⟨B·n⟩=7.6e-05, C-C-Sep=0.12 Jf=4.2e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=4.3e-12, J_MSC=2.1e-11, J_ALS=6.9e-07, J_LENGTH_PENALTY=1.4e-10 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[4.9, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#298 - J=1.1e-06, Jf=4.2e-07, ⟨B·n⟩=7.5e-05, C-C-Sep=0.12 Jf=4.2e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-11, J_MSC=4.4e-11, J_ALS=6.8e-07, J_LENGTH_PENALTY=1.8e-12 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[4.9, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#299 - J=1.1e-06, Jf=4.1e-07, ⟨B·n⟩=7.5e-05, C-C-Sep=0.12 Jf=4.1e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=5.1e-11, J_MSC=0.0e+00, J_ALS=6.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[5.0, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#300 - J=1.1e-06, Jf=4.1e-07, ⟨B·n⟩=7.5e-05, C-C-Sep=0.12 Jf=4.1e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.9e-09, J_ALS=6.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[5.0, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#301 - J=1.1e-06, Jf=4.1e-07, ⟨B·n⟩=7.5e-05, C-C-Sep=0.12 Jf=4.1e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.3e-10, J_ALS=6.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[5.0, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#302 - J=1.1e-06, Jf=4.1e-07, ⟨B·n⟩=7.5e-05, C-C-Sep=0.12 Jf=4.1e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=6.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[4.9, 4.9, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
fun_coils#303 - J=1.1e-06, Jf=4.1e-07, ⟨B·n⟩=7.4e-05, C-C-Sep=0.12 Jf=4.1e-07, J_length=2.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.8e-11, J_ALS=6.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([5.5, 5.5, 5.2, 5.2])=21.4, curvature=[4.9, 4.8, 4.9, 5.0], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
