
fun_coils_simple#1 - J=2.7e-02, Jf=2.7e-02, ⟨B·n⟩=5.9e-02, C-C-Sep=0.18 Jf=2.7e-02, J_length=9.3e-07, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=2.0e-37, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 2.5])=9.3, curvature=[0.9, 2.5], mean squared curvature=[0.9, 6.1]
fun_coils#230 - J=1.6e-04, Jf=1.6e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.23 Jf=1.6e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.6e-08, J_ALS=1.3e-07, J_LENGTH_PENALTY=8.6e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.9], mean squared curvature=[0.9, 11.0]
fun_coils#231 - J=1.6e-04, Jf=1.6e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.23 Jf=1.6e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-08, J_ALS=1.2e-07, J_LENGTH_PENALTY=8.1e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.8], mean squared curvature=[0.9, 11.0]
fun_coils#232 - J=1.6e-04, Jf=1.6e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.23 Jf=1.6e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.3e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=6.7e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 11.0]
fun_coils#233 - J=1.6e-04, Jf=1.6e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.23 Jf=1.6e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=5.9e-09, J_MSC=7.9e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=7.0e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.1], mean squared curvature=[0.9, 11.0]
fun_coils#234 - J=1.6e-04, Jf=1.6e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.23 Jf=1.6e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.6e-08, J_MSC=0.0e+00, J_ALS=1.3e-07, J_LENGTH_PENALTY=6.1e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.1], mean squared curvature=[0.9, 11.0]
fun_coils#235 - J=1.6e-04, Jf=1.6e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.23 Jf=1.6e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-08, J_MSC=1.1e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=7.5e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.1], mean squared curvature=[0.9, 11.0]
fun_coils#236 - J=1.6e-04, Jf=1.6e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.23 Jf=1.6e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-08, J_MSC=2.2e-08, J_ALS=1.3e-07, J_LENGTH_PENALTY=8.2e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.1], mean squared curvature=[0.9, 11.0]
fun_coils#237 - J=1.6e-04, Jf=1.6e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.23 Jf=1.6e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=3.5e-09, J_MSC=8.5e-11, J_ALS=1.3e-07, J_LENGTH_PENALTY=7.6e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.1], mean squared curvature=[0.9, 11.0]
fun_coils#238 - J=1.6e-04, Jf=1.6e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.23 Jf=1.6e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=3.6e-09, J_MSC=0.0e+00, J_ALS=1.3e-07, J_LENGTH_PENALTY=6.7e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.1], mean squared curvature=[0.9, 11.0]
fun_coils#239 - J=1.6e-04, Jf=1.6e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.23 Jf=1.6e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=9.8e-10, J_MSC=3.0e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=5.1e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 11.0]
fun_coils#240 - J=1.6e-04, Jf=1.5e-04, ⟨B·n⟩=3.6e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-10, J_MSC=5.9e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=4.5e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 11.0]
fun_coils#241 - J=1.6e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.3e-07, J_LENGTH_PENALTY=4.5e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.9], mean squared curvature=[0.9, 11.0]
fun_coils#242 - J=1.6e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=7.1e-11, J_MSC=2.4e-07, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.2e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 11.1]
fun_coils#243 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.4e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=6.1e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.9], mean squared curvature=[0.9, 11.0]
fun_coils#244 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=8.6e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 11.0]
fun_coils#245 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.3e-07, J_LENGTH_PENALTY=5.0e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.9], mean squared curvature=[0.9, 11.0]
fun_coils#246 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=3.7e-09, J_MSC=0.0e+00, J_ALS=1.4e-07, J_LENGTH_PENALTY=6.0e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.1], mean squared curvature=[0.9, 11.0]
fun_coils#247 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=9.0e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 11.0]
fun_coils#248 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.4e-07, J_LENGTH_PENALTY=4.6e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.9], mean squared curvature=[0.9, 11.0]
fun_coils#249 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.0e-07, J_ALS=1.4e-07, J_LENGTH_PENALTY=5.0e-09 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.8], mean squared curvature=[0.9, 11.1]
fun_coils#250 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.7e-09, J_ALS=1.4e-07, J_LENGTH_PENALTY=2.1e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.9], mean squared curvature=[0.9, 11.0]
fun_coils#251 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-07, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.8], mean squared curvature=[0.9, 11.1]
fun_coils#252 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.5e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.8e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.8], mean squared curvature=[0.9, 11.0]
fun_coils#253 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=1.2e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.8], mean squared curvature=[0.9, 11.0]
fun_coils#254 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.3e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=2.1e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.8], mean squared curvature=[0.9, 11.0]
fun_coils#255 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.3e-07, J_LENGTH_PENALTY=3.8e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.8], mean squared curvature=[0.9, 11.0]
fun_coils#256 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.3e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=4.5e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.9], mean squared curvature=[0.9, 11.0]
fun_coils#257 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.7e-08, J_ALS=1.3e-07, J_LENGTH_PENALTY=5.4e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.9], mean squared curvature=[0.9, 11.0]
fun_coils#258 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-08, J_ALS=1.3e-07, J_LENGTH_PENALTY=5.4e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.9], mean squared curvature=[0.9, 11.0]
fun_coils#259 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=4.8e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.9], mean squared curvature=[0.9, 11.0]
fun_coils#260 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=7.0e-09, J_MSC=7.7e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=5.4e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.1], mean squared curvature=[0.9, 11.0]
fun_coils#261 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=2.5e-08, J_MSC=2.1e-08, J_ALS=1.3e-07, J_LENGTH_PENALTY=5.3e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.2], mean squared curvature=[0.9, 11.0]
fun_coils#262 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-07, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.4e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 11.0], mean squared curvature=[0.9, 11.0]
fun_coils#263 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.3e-07, J_LENGTH_PENALTY=2.1e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.9], mean squared curvature=[0.9, 11.0]
fun_coils#264 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.3e-07, J_LENGTH_PENALTY=5.6e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.8], mean squared curvature=[0.9, 11.0]
fun_coils#265 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.9e-07, J_ALS=1.3e-07, J_LENGTH_PENALTY=3.1e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.7], mean squared curvature=[0.9, 11.1]
fun_coils#266 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=1.3e-07, J_LENGTH_PENALTY=7.8e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.8], mean squared curvature=[0.9, 11.0]
fun_coils#267 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.9e-08, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.7], mean squared curvature=[0.9, 11.0]
fun_coils#268 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.9e-08, J_ALS=1.3e-07, J_LENGTH_PENALTY=9.8e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.5], mean squared curvature=[0.9, 11.0]
fun_coils#269 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.6e-08, J_ALS=1.3e-07, J_LENGTH_PENALTY=8.4e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.3], mean squared curvature=[0.9, 11.0]
fun_coils#270 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.9e-11, J_ALS=1.4e-07, J_LENGTH_PENALTY=2.3e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.1], mean squared curvature=[0.9, 11.0]
fun_coils#271 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.3e-07, J_ALS=1.4e-07, J_LENGTH_PENALTY=7.0e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.6], mean squared curvature=[0.9, 11.1]
fun_coils#272 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=2.4e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.0], mean squared curvature=[0.9, 11.0]
fun_coils#273 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.5e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=4.7e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.8], mean squared curvature=[0.9, 11.0]
fun_coils#274 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=4.5e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.9], mean squared curvature=[0.9, 11.0]
fun_coils#275 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.1e-09, J_ALS=1.4e-07, J_LENGTH_PENALTY=4.8e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.9], mean squared curvature=[0.9, 11.0]
fun_coils#276 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.0e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=6.8e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.9], mean squared curvature=[0.9, 11.0]
fun_coils#277 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=6.1e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.9], mean squared curvature=[0.9, 11.0]
fun_coils#278 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.4e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=4.4e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.0], mean squared curvature=[0.9, 11.0]
fun_coils#279 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=1.4e-07, J_LENGTH_PENALTY=7.3e-09 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.1], mean squared curvature=[0.9, 11.0]
fun_coils#280 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.4e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=3.7e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.2], mean squared curvature=[0.9, 11.0]
fun_coils#281 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-10, J_ALS=1.4e-07, J_LENGTH_PENALTY=4.3e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.2], mean squared curvature=[0.9, 11.0]
fun_coils#282 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-09, J_ALS=1.4e-07, J_LENGTH_PENALTY=3.3e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.2], mean squared curvature=[0.9, 11.0]
fun_coils#283 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.0e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=4.6e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.2], mean squared curvature=[0.9, 11.0]
fun_coils#284 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=4.8e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.2], mean squared curvature=[0.9, 11.0]
fun_coils#285 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-07, J_ALS=1.4e-07, J_LENGTH_PENALTY=7.1e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 10.0], mean squared curvature=[0.9, 11.0]
fun_coils#286 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=5.7e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.9], mean squared curvature=[0.9, 11.0]
fun_coils#287 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.1e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=6.2e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.8], mean squared curvature=[0.9, 11.0]
fun_coils#288 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.1e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=7.0e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.7], mean squared curvature=[0.9, 11.0]
fun_coils#289 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.4e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=8.4e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.7], mean squared curvature=[0.9, 11.0]
fun_coils#290 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.0e-08, J_ALS=1.4e-07, J_LENGTH_PENALTY=7.7e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.7], mean squared curvature=[0.9, 11.0]
fun_coils#291 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.3e-07, J_ALS=1.5e-07, J_LENGTH_PENALTY=1.1e-07 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.5], mean squared curvature=[0.9, 11.1]
fun_coils#292 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.1e-08, J_ALS=1.5e-07, J_LENGTH_PENALTY=8.5e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.6], mean squared curvature=[0.9, 11.0]
fun_coils#293 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=3.5e-03, C-C-Sep=0.23 Jf=1.5e-04, J_length=1.1e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.3e-07, J_ALS=1.5e-07, J_LENGTH_PENALTY=9.2e-08 Coil lengths=sum([6.8, 4.0])=10.8, curvature=[0.9, 9.5], mean squared curvature=[0.9, 11.1]
