
Aspect ratio at max_mode 3: 3.4999672887756104
Mean iota at 3: -0.22999971505212466
Quasisymmetry objective at max_mode 3: 5.3236988549950675e-05
Squared flux at max_mode 3: 0.033433560268673085
fun_coils_simple#1 - J=3.4e-02, Jf=3.4e-02, ⟨B·n⟩=5.7e-02, C-C-Sep=0.18 Jf=3.4e-02, J_length=9.3e-07, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=2.0e-37, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([6.8, 2.5])=9.3, curvature=[0.9, 2.5], mean squared curvature=[0.9, 6.1]
 surface dofs=0.020908890975289997, -0.002535039651062765, -0.0009895136769080585, -0.000571670729471349, 0.00010997302365820417, 0.014043573189230768, 0.06781802560676667, -0.034836423120393784, -0.0008900402157867961, -0.001578242899692777, -0.00010291863554028158, 0.00036849787398243744, 0.002580871677963901, 0.005824127339971543, 0.012334715354953403, 0.003843628642061337, -0.0006445281462668853, -1.071898359353863e-05, 0.00018090536005882182, 0.0015255655418055143, -0.0008461451990043105, -0.0024366887674771116, 0.0010749792777014872, 0.00029024808095388607, 0.026383745874290602, -0.00337303128748463, -0.0008139740007160906, 0.0003854916042682368, 0.0016567643738507982, -0.014959677474043876, -0.10639765598213638, -0.019665501389851413, -0.005924581372393706, -0.001029709876800896, 2.8954819254462634e-05, -0.00031898688528229034, -0.004365051803110228, -0.004404375562610844, 0.005875564856762748, -0.0024742908882608855, -0.0005801560211092537, -3.8515529752178796e-05, -5.698917175759698e-06, -0.0010444740791440358, 0.0006511985599500904, -6.450159733527946e-05, -0.0020256337022128475, -8.750309434853864e-05
 Quasisymmetry objective=0.004968480552199717
 aspect=3.496186121580709
 mean iota=-0.23090432367858027

fun#223 - J=1.2e-02, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, , C-C-Sep=0.15
Jf=1.0e-06, J_length=1.1e-06, J_CC=1.8e-09, J_CURVATURE=3.8e-10, J_MSC=3.5e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=8.8e-09
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
 surface dofs=0.0209017958768784, -0.0025341762902713217, -0.0009899175020694794, -0.0005717105917474271, 0.00011056816390993721, 0.01404202156996876, 0.06782563195640552, -0.03483875681429263, -0.0008867870806237914, -0.0015777366323952299, -0.00010282021618893449, 0.0003691547791597219, 0.0025817692445987885, 0.005816022571824136, 0.012337930000686243, 0.003840387872581534, -0.0006435121544247343, -1.071155548236398e-05, 0.0001819364750202308, 0.0015255929865225152, -0.0008523912501485896, -0.002433735628868933, 0.0010731051512811052, 0.0002903206185407938, 0.026384291424511805, -0.003371640768251023, -0.0008136061080379164, 0.0003855417773703313, 0.0016568829840100357, -0.014961771306584276, -0.10638359489493164, -0.019656968237150033, -0.005922330525515311, -0.0010287344101161426, 2.8914102285673093e-05, -0.00031864549134026133, -0.004368573946869014, -0.004407442110634322, 0.005880533523021808, -0.0024732310181483637, -0.0005792253423935924, -3.8521449615969435e-05, -6.600155712920026e-06, -0.0010463995726022878, 0.0006585438797762098, -6.771124216501089e-05, -0.002024944825698619, -8.717135587249279e-05
 Quasisymmetry objective=0.004963920273086708
 aspect=3.496183457906623
 mean iota=-0.2309058172763982

fun#224 - J=1.2e-02, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, , C-C-Sep=0.15
Jf=1.0e-06, J_length=1.1e-06, J_CC=1.8e-09, J_CURVATURE=3.8e-10, J_MSC=3.4e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=8.9e-09
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
 surface dofs=0.020898967830113732, -0.002533832161895457, -0.000990078463394467, -0.0005717264805165964, 0.00011080538182656088, 0.014041403107534644, 0.0678286637836247, -0.034839687005122626, -0.0008854904082115054, -0.0015775348384933234, -0.00010278098706031478, 0.0003694166160580344, 0.0025821270071371798, 0.005812792079164554, 0.012339211331534235, 0.0038390961290269386, -0.0006431071885912189, -1.070859469950285e-05, 0.00018234746880233958, 0.0015256039257567047, -0.0008548808737881538, -0.0024325585325692066, 0.0010723581401965116, 0.00029034953141501634, 0.026384508876257862, -0.0033710865189380906, -0.0008134594690996098, 0.00038556177594833833, 0.0016569302610254665, -0.014962605890687009, -0.10637799026341417, -0.019653566993997416, -0.00592143335681335, -0.0010283455972707348, 2.8897872843152008e-05, -0.00031850941457610323, -0.004369977843853087, -0.004408664410976532, 0.0058825139917515566, -0.002472808562804011, -0.0005788543816573083, -3.852380922406353e-05, -6.959381840784139e-06, -0.0010471670581576823, 0.000661471662699668, -6.899057969493542e-05, -0.0020246702452933443, -8.703912769615563e-05
 Quasisymmetry objective=0.004962108537395849
 aspect=3.4961824075882237
 mean iota=-0.2309064103185205

fun#225 - J=1.2e-02, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, , C-C-Sep=0.15
Jf=1.0e-06, J_length=1.1e-06, J_CC=1.8e-09, J_CURVATURE=3.9e-10, J_MSC=3.4e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=8.9e-09
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
 surface dofs=0.020897767636897394, -0.0025336861174426483, -0.0009901467736829518, -0.0005717332235426351, 0.00011090605460817205, 0.014041140638601223, 0.06782995045911644, -0.03484008176829911, -0.0008849401141171921, -0.0015774491992899013, -0.00010276433863192227, 0.00036952773687579023, 0.0025822788377847495, 0.005811421092155463, 0.012339755114830486, 0.003838547926687839, -0.0006429353253631046, -1.070733817448729e-05, 0.00018252189022825333, 0.0015256085682523062, -0.000855937443799927, -0.0024320589853157604, 0.0010720411165717754, 0.00029036180173385985, 0.02638460116048518, -0.0033708513013759726, -0.0008133972370809583, 0.00038557026313389706, 0.0016569503248921316, -0.014962960079376912, -0.10637561171691651, -0.01965212354228018, -0.0059210526078796845, -0.0010281805892003897, 2.8890985238936225e-05, -0.00031845166503274906, -0.004370573642924648, -0.004409183142348791, 0.005883354481790233, -0.0024726292772119787, -0.000578696949833769, -3.8524810616849225e-05, -7.111833620288066e-06, -0.0010474927709318593, 0.0006627141828897675, -6.953351704802497e-05, -0.0020245537162656537, -8.698301145287728e-05
 Quasisymmetry objective=0.004961340602727789
 aspect=3.496181963808533
 mean iota=-0.23090666171780405

fun#226 - J=1.2e-02, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, , C-C-Sep=0.15
Jf=1.0e-06, J_length=1.1e-06, J_CC=1.8e-09, J_CURVATURE=3.9e-10, J_MSC=3.4e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=8.9e-09
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
 surface dofs=0.020897262153557396, -0.002533624608148321, -0.000990175543811219, -0.0005717360634914678, 0.00011094845479274454, 0.014041030095005989, 0.06783049236604959, -0.034840248030036165, -0.000884708347687432, -0.0015774131307719403, -0.00010275732684159138, 0.0003695745374420137, 0.0025823427840409043, 0.00581084367588364, 0.012339984139118477, 0.0038383170412390724, -0.0006428629420190006, -1.0706808965979022e-05, 0.00018259535100418283, 0.0015256105235242998, -0.000856382437598608, -0.0024318485918468423, 0.0010719075962697879, 0.00029036696960322233, 0.026384640027676577, -0.003370752235194539, -0.000813371026927281, 0.0003855738376674346, 0.0016569587751568032, -0.01496310925242632, -0.10637460994852488, -0.01965151560617021, -0.005920892248497487, -0.001028111093031449, 2.8888084398358092e-05, -0.00031842734275558534, -0.0043708245746084465, -0.00440940161556047, 0.00588370846955337, -0.0024725537678034603, -0.0005786306445398373, -3.8525232371749245e-05, -7.176041477525353e-06, -0.00104762995082817, 0.0006632374930094653, -6.976218505156945e-05, -0.0020245046379328306, -8.695937706993447e-05
 Quasisymmetry objective=0.004961017359036162
 aspect=3.4961817772529495
 mean iota=-0.23090676749747235

fun#227 - J=1.2e-02, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, , C-C-Sep=0.15
Jf=1.0e-06, J_length=1.1e-06, J_CC=1.8e-09, J_CURVATURE=3.9e-10, J_MSC=3.4e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=8.9e-09
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
 surface dofs=0.02089704868244251, -0.0025335986321040143, -0.0009901876937494477, -0.0005717372628327627, 0.00011096636085206633, 0.014040983411242844, 0.0678307212192442, -0.034840318244176896, -0.0008846104702021823, -0.0015773978986443264, -0.00010275436568623598, 0.0003695943018303894, 0.0025823697892407085, 0.005810599826708905, 0.012340080858567418, 0.0038382195358016825, -0.0006428323737451474, -1.0706585475467409e-05, 0.00018262637428921995, 0.0015256113492569388, -0.0008565703633219827, -0.0024317597403955256, 0.0010718512091933597, 0.0002903691520506882, 0.02638465644171444, -0.003370710398468133, -0.0008133599580941777, 0.0003855753472318438, 0.0016569623437955254, -0.01496317224982831, -0.10637418689083238, -0.019651258868135724, -0.005920824526985438, -0.001028081744043084, 2.88868593418165e-05, -0.0003184170711932766, -0.004370930545789024, -0.004409493879175075, 0.005883857962437653, -0.0024725218793585886, -0.0005786026430927102, -3.852541048343284e-05, -7.203157154313267e-06, -0.0010476878833911023, 0.000663458492567403, -6.985875403771292e-05, -0.0020244839116188348, -8.694939601284061e-05
 Quasisymmetry objective=0.004960880882820703
 aspect=3.4961816985308696
 mean iota=-0.23090681215125797

fun#228 - J=1.2e-02, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, , C-C-Sep=0.15
Jf=1.0e-06, J_length=1.1e-06, J_CC=1.8e-09, J_CURVATURE=3.9e-10, J_MSC=3.4e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=8.9e-09
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
 surface dofs=0.020896958521405034, -0.0025335876609377025, -0.0009901928253619216, -0.000571737769383054, 0.00011097392360305677, 0.014040963694024798, 0.06783081787701202, -0.03484034789961659, -0.0008845691309529812, -0.0015773914652473333, -0.00010275311502129657, 0.000369602649459819, 0.0025823811950781345, 0.005810496835282673, 0.012340121708711783, 0.00383817835368953, -0.0006428194630181581, -1.0706491082666753e-05, 0.00018263947719340587, 0.0015256116980109679, -0.0008566497350824041, -0.002431722213355691, 0.0010718273937122178, 0.0002903700738228346, 0.026384663374299594, -0.0033706927284303887, -0.0008133552830941116, 0.0003855759848070648, 0.0016569638510353678, -0.014963198857227276, -0.10637400820941925, -0.01965115043300828, -0.005920795924325125, -0.0010280693482899574, 2.888634193050859e-05, -0.00031841273292617793, -0.004370975303467777, -0.004409532847366244, 0.005883921101816249, -0.0024725084110480185, -0.0005785908164831704, -3.8525485710164046e-05, -7.214609652475977e-06, -0.0010477123516194166, 0.0006635518332961275, -6.98995406330479e-05, -0.0020244751577133055, -8.694518044267716e-05
 Quasisymmetry objective=0.004960823247040245
 aspect=3.496181665293147
 mean iota=-0.23090683100786263

fun#229 - J=1.2e-02, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, , C-C-Sep=0.15
Jf=1.0e-06, J_length=1.1e-06, J_CC=1.8e-09, J_CURVATURE=3.9e-10, J_MSC=3.4e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=8.9e-09
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
 surface dofs=0.02089692043261814, -0.0025335830261372684, -0.0009901949932262166, -0.0005717379833766663, 0.00011097711850873758, 0.014040955364429916, 0.06783085871036112, -0.03484036042764149, -0.0008845516670694974, -0.001577388747440463, -0.00010275258667433331, 0.0003696061759396304, 0.0025823860135066184, 0.00581045332626153, 0.012340138965971536, 0.00383816095618904, -0.0006428140088447952, -1.070645120615946e-05, 0.00018264501255257237, 0.0015256118453431003, -0.0008566832659085001, -0.002431706359950904, 0.0010718173327944264, 0.0002903704632281013, 0.026384666302989926, -0.003370685263672652, -0.0008133533081270277, 0.0003855762541525316, 0.001656964487773129, -0.014963210097598698, -0.10637393272494773, -0.019651104624280068, -0.0059207838410498675, -0.0010280641116687684, 2.888612334862892e-05, -0.0003184109002128946, -0.004370994211476554, -0.004409549309589513, 0.0058839477752264426, -0.002472502721321885, -0.0005785858202983097, -3.8525517489910754e-05, -7.2194477929206244e-06, -0.001047722688292109, 0.0006635912653526413, -6.991677104633294e-05, -0.0020244714596009995, -8.694339956306335e-05
 Quasisymmetry objective=0.004960798899677248
 aspect=3.4961816512537705
 mean iota=-0.2309068389733214

fun#230 - J=1.2e-02, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, , C-C-Sep=0.15
Jf=1.0e-06, J_length=1.1e-06, J_CC=1.8e-09, J_CURVATURE=3.9e-10, J_MSC=3.4e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=8.9e-09
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
 surface dofs=0.020896904340870315, -0.002533581068027129, -0.000990195909105361, -0.0005717380737846715, 0.00011097846829224948, 0.014040951845343297, 0.0678308759616314, -0.034840365720480514, -0.0008845442889293158, -0.0015773875992216206, -0.00010275236345834798, 0.00036960766580655603, 0.0025823880491959218, 0.005810434944573548, 0.012340146256817338, 0.0038381536060943405, -0.0006428117045660428, -1.0706434359135655e-05, 0.000182647351130697, 0.0015256119075879684, -0.0008566974320093889, -0.0024316996622056417, 0.0010718130822586342, 0.00029037062774400914, 0.026384667540302796, -0.003370682109962364, -0.0008133524737430827, 0.00038557636794558415, 0.0016569647567820506, -0.014963214846429972, -0.10637390083427387, -0.019651085271012014, -0.005920778736108645, -0.0010280618993014422, 2.8886031002172825e-05, -0.00031841012592832445, -0.004371002199730681, -0.004409556264548363, 0.0058839590442067765, -0.0024725003175268155, -0.0005785837095105053, -3.852553091621575e-05, -7.221491810132037e-06, -0.001047727055328811, 0.0006636079246049133, -6.992405055004254e-05, -0.0020244698972227905, -8.694264717717796e-05
 Quasisymmetry objective=0.004960788613606138
 aspect=3.496181645322781
 mean iota=-0.23090684233844921

fun#231 - J=1.2e-02, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, , C-C-Sep=0.15
Jf=1.0e-06, J_length=1.1e-06, J_CC=1.8e-09, J_CURVATURE=3.9e-10, J_MSC=3.4e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=8.9e-09
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
 surface dofs=0.02089689754220595, -0.0025335802407376535, -0.0009901962960586596, -0.000571738111981497, 0.00011097903856747129, 0.014040950358550871, 0.06783088325018685, -0.034840367956672405, -0.0008845411717105236, -0.0015773871141062305, -0.00010275226915096873, 0.0003696082952661575, 0.0025823889092621167, 0.005810427178423569, 0.012340149337154794, 0.003838150500724592, -0.0006428107310224597, -1.070642724137184e-05, 0.00018264833916555368, 0.0015256119338860417, -0.0008567034170997795, -0.002431696832449513, 0.0010718112864334366, 0.0002903706972509671, 0.026384668063059866, -0.003370680777539188, -0.000813352121221004, 0.00038557641602244815, 0.0016569648704366634, -0.014963216852781942, -0.10637388736066054, -0.01965107709437544, -0.005920776579302415, -0.0010280609645898706, 2.8885991986363795e-05, -0.0003184097987978616, -0.004371005574718858, -0.004409559202975648, 0.005883963805281573, -0.0024724993019382014, -0.0005785828177156562, -3.8525536588746934e-05, -7.2223553948167975e-06, -0.0010477289003749256, 0.0006636149630364106, -6.992712609553265e-05, -0.0020244692371276184, -8.694232929877458e-05
 Quasisymmetry objective=0.0049607842678273464
 aspect=3.49618164281702
 mean iota=-0.23090684376018794

fun#232 - J=1.2e-02, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, , C-C-Sep=0.15
Jf=1.0e-06, J_length=1.1e-06, J_CC=1.8e-09, J_CURVATURE=3.9e-10, J_MSC=3.4e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=8.9e-09
 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
 surface dofs=0.020896894669776882, -0.002533579891208656, -0.0009901964595460512, -0.0005717381281196186, 0.0001109792795081969, 0.014040949730382519, 0.06783088632959443, -0.034840368901461305, -0.000884539854688621, -0.0015773869091454508, -0.00010275222930619288, 0.0003696085612122259, 0.0025823892726392463, 0.00581042389723277, 0.012340150638594368, 0.0038381491887088987, -0.0006428103197012444, -1.0706424234123564e-05, 0.000182648756609318, 0.0015256119449969523, -0.0008567059457946384, -0.0024316956368803056, 0.0010718105276990404, 0.00029037072661758915, 0.026384668283924217, -0.0033706802145916943, -0.0008133519722807692, 0.0003855764363348763, 0.0016569649184556266, -0.014963217700463695, -0.10637388166807205, -0.019651073639754452, -0.0059207756680538836, -0.0010280605696751423, 2.888597550222249e-05, -0.00031840966058555974, -0.004371007000648075, -0.004409560444458313, 0.005883965816831036, -0.0024724988728530013, -0.0005785824409332013, -3.852553898538583e-05, -7.222720258504738e-06, -0.0010477296799051112, 0.0006636179367668608, -6.992842551050579e-05, -0.002024468958238051, -8.694219499545886e-05
 Quasisymmetry objective=0.004960782431746221
 aspect=3.4961816417583624
 mean iota=-0.23090684436085623
Aspect ratio at max_mode 3: 3.4961816417583624
Mean iota at 3: -0.23090684436085623
Quasisymmetry objective at max_mode 3: 0.004960782431746221
Squared flux at max_mode 3: 1.007283252629544e-06
fun_coils_simple#1 - J=1.0e-06, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, C-C-Sep=0.15 Jf=1.0e-06, J_length=1.1e-06, J_CC=1.8e-09, J_CURVATURE=3.9e-10, J_MSC=3.4e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=8.9e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
fun_coils_simple#2 - J=3.7e-01, Jf=1.9e-01, ⟨B·n⟩=7.0e-02, C-C-Sep=0.01 Jf=1.9e-01, J_length=1.4e-06, J_CC=7.3e-04, J_CURVATURE=7.9e-03, J_MSC=5.5e-02, J_ALS=1.2e-06, J_LENGTH_PENALTY=1.2e-01 Coil lengths=sum([5.2, 8.7])=13.9, curvature=[9.1, 77.7], mean squared curvature=[9.4, 44.7]
fun_coils_simple#3 - J=1.4e-06, Jf=1.4e-06, ⟨B·n⟩=3.2e-04, C-C-Sep=0.15 Jf=1.4e-06, J_length=1.1e-06, J_CC=2.1e-09, J_CURVATURE=3.6e-10, J_MSC=5.1e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=3.7e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
fun_coils_simple#4 - J=1.0e-06, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, C-C-Sep=0.15 Jf=1.0e-06, J_length=1.1e-06, J_CC=1.8e-09, J_CURVATURE=3.8e-10, J_MSC=3.4e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=8.2e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
fun_coils_simple#5 - J=1.0e-06, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, C-C-Sep=0.15 Jf=1.0e-06, J_length=1.1e-06, J_CC=1.8e-09, J_CURVATURE=3.8e-10, J_MSC=3.4e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=7.4e-09 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
fun_coils_simple#6 - J=1.0e-06, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, C-C-Sep=0.15 Jf=1.0e-06, J_length=1.1e-06, J_CC=2.0e-09, J_CURVATURE=3.2e-10, J_MSC=3.7e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=3.7e-10 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
fun_coils_simple#7 - J=1.0e-06, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, C-C-Sep=0.15 Jf=1.0e-06, J_length=1.1e-06, J_CC=2.1e-09, J_CURVATURE=2.7e-10, J_MSC=3.6e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
fun_coils_simple#8 - J=1.0e-06, Jf=1.0e-06, ⟨B·n⟩=2.6e-04, C-C-Sep=0.15 Jf=1.0e-06, J_length=1.1e-06, J_CC=2.0e-09, J_CURVATURE=3.0e-10, J_MSC=3.6e-09, J_ALS=3.5e-07, J_LENGTH_PENALTY=9.9e-11 Coil lengths=sum([7.0, 3.8])=10.8, curvature=[3.5, 8.8], mean squared curvature=[4.5, 12.0]
