
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.003553105236718188
fun_coils_simple#1 - J=6.3e-03, Jf=3.6e-03, ⟨B·n⟩=6.0e-03, C-C-Sep=0.26 Jf=3.6e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-05, J_MSC=2.8e-03, J_ALS=5.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.1, 3.1, 3.1, 3.2, 3.2])=18.8, curvature=[4.8, 3.5, 3.4, 10.8, 15.0, 15.4], mean squared curvature=[8.3, 5.4, 5.0, 7.7, 14.4, 16.0]
fun_coils#515 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=2.0e-07, J_LENGTH_PENALTY=7.1e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 3.5, 2.9, 3.3, 7.5, 8.2], mean squared curvature=[8.3, 4.2, 3.6, 3.3, 10.0, 10.0]
fun_coils#516 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-09, J_ALS=1.9e-07, J_LENGTH_PENALTY=7.4e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 3.4, 3.0, 3.2, 7.5, 8.2], mean squared curvature=[8.3, 4.2, 3.6, 3.3, 10.0, 10.0]
fun_coils#517 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-09, J_ALS=1.9e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.8, 3.4, 3.0, 3.3, 7.5, 8.1], mean squared curvature=[8.3, 4.2, 3.6, 3.3, 10.0, 10.0]
fun_coils#518 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-09, J_ALS=1.9e-07, J_LENGTH_PENALTY=7.4e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.8, 3.4, 3.0, 3.3, 7.5, 8.1], mean squared curvature=[8.3, 4.2, 3.6, 3.3, 10.0, 10.0]
fun_coils#519 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-09, J_ALS=1.9e-07, J_LENGTH_PENALTY=7.4e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.8, 3.4, 3.0, 3.3, 7.5, 8.2], mean squared curvature=[8.3, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#520 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.0e-10, J_ALS=1.9e-07, J_LENGTH_PENALTY=7.4e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.8, 3.4, 3.0, 3.3, 7.5, 8.2], mean squared curvature=[8.3, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#521 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-09, J_ALS=1.9e-07, J_LENGTH_PENALTY=7.3e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.8, 3.3, 3.0, 3.4, 7.5, 8.1], mean squared curvature=[8.3, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#522 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-09, J_ALS=1.9e-07, J_LENGTH_PENALTY=7.0e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.8, 3.4, 3.0, 3.3, 7.5, 8.2], mean squared curvature=[8.3, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#523 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.2e-10, J_ALS=1.9e-07, J_LENGTH_PENALTY=7.0e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.8, 3.4, 3.0, 3.3, 7.5, 8.1], mean squared curvature=[8.3, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#524 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.3e-10, J_ALS=1.9e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 3.3, 3.0, 3.3, 7.5, 8.1], mean squared curvature=[8.3, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#525 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.2e-10, J_ALS=1.9e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 3.3, 3.0, 3.3, 7.5, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#526 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-09, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 3.3, 3.0, 3.3, 7.5, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#527 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.0e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 3.3, 3.0, 3.3, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#528 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-09, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 3.4, 3.0, 3.3, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#529 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.0e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 3.4, 3.0, 3.3, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#530 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-09, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.1e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 3.4, 3.0, 3.3, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#531 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-09, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.1e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.7, 3.5, 3.0, 3.2, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#532 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.6e-09, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.4, 3.0, 3.2, 7.6, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#533 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.8e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.1e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.4, 3.0, 3.2, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#534 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-09, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.4, 3.0, 3.2, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#535 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.2e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.1e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.4, 3.0, 3.2, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#536 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.3e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.3e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.4, 2.9, 3.2, 7.6, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#537 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.9e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.5, 2.9, 3.3, 7.6, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#538 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.1e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.3e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.5, 2.9, 3.3, 7.6, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#539 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.8e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.3e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.5, 2.9, 3.3, 7.6, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#540 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.2e-10, J_ALS=1.8e-07, J_LENGTH_PENALTY=7.3e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.5, 2.9, 3.3, 7.6, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#541 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.7e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=7.3e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.5, 3.0, 3.4, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#542 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.4e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=7.1e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.0, 3.4, 7.6, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#543 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-09, J_ALS=1.7e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.0, 3.5, 7.5, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#544 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.3e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=7.0e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.0, 3.5, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#545 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.8e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=7.0e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.0, 3.4, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#546 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.9e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=7.1e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.0, 3.4, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#547 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.0e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=7.1e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.0, 3.4, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#548 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.7e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.0, 3.4, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#549 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.4e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.0, 3.4, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#550 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.6e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=7.3e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.1, 3.4, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#551 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.6e-10, J_ALS=1.7e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.1, 3.4, 7.6, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#552 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.0e-10, J_ALS=1.6e-07, J_LENGTH_PENALTY=7.3e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.1, 3.5, 7.6, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#553 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.1e-10, J_ALS=1.6e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.1, 3.5, 7.6, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#554 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.6e-10, J_ALS=1.6e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.1, 3.4, 7.6, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#555 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-09, J_ALS=1.6e-07, J_LENGTH_PENALTY=7.3e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.1, 3.4, 7.6, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#556 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-09, J_ALS=1.6e-07, J_LENGTH_PENALTY=7.3e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.1, 3.4, 7.6, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#557 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-09, J_ALS=1.6e-07, J_LENGTH_PENALTY=7.4e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.5, 3.4, 3.1, 3.3, 7.5, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#558 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.6e-09, J_ALS=1.6e-07, J_LENGTH_PENALTY=7.4e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.4, 3.1, 3.3, 7.5, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#559 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-09, J_ALS=1.6e-07, J_LENGTH_PENALTY=7.4e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.4, 3.1, 3.3, 7.5, 8.1], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#560 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-09, J_ALS=1.6e-07, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.4, 3.1, 3.3, 7.5, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#561 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.4e-10, J_ALS=1.6e-07, J_LENGTH_PENALTY=7.1e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.4, 3.1, 3.3, 7.5, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#562 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.6e-10, J_ALS=1.6e-07, J_LENGTH_PENALTY=7.3e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.4, 3.1, 3.3, 7.5, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#563 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.8e-10, J_ALS=1.6e-07, J_LENGTH_PENALTY=7.0e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.4, 3.1, 3.3, 7.5, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
fun_coils#564 - J=3.5e-05, Jf=3.5e-05, ⟨B·n⟩=5.3e-04, C-C-Sep=0.16 Jf=3.5e-05, J_length=2.7e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.3e-10, J_ALS=1.6e-07, J_LENGTH_PENALTY=7.1e-08 Coil lengths=sum([4.5, 4.5, 4.5, 4.5, 4.5, 4.5])=27.0, curvature=[5.6, 3.4, 3.1, 3.3, 7.5, 8.2], mean squared curvature=[8.2, 4.2, 3.5, 3.3, 10.0, 10.0]
