
Aspect ratio at max_mode 3: 7.0005969980925915
Mean iota at 3: -0.46675452068156176
Squared flux at max_mode 3: 0.00776731652366406
fun_coils_simple#1 - J=1.2e-02, Jf=9.4e-03, ⟨B·n⟩=6.9e-03, C-C-Sep=0.20 Jf=9.4e-03, J_length=9.6e-07, J_CC=0.0e+00, J_CURVATURE=2.5e-05, J_MSC=2.7e-03, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3])=9.6, curvature=[13.7, 15.8, 10.2], mean squared curvature=[13.8, 15.9, 12.1]
fun_coils#1324 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.5, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1325 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.5, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1326 - J=8.9e-05, Jf=8.6e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.6e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.6e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.5, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1327 - J=8.9e-05, Jf=8.6e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.6e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.6e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.5, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1328 - J=8.9e-05, Jf=8.6e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.6e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.6e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.5, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1329 - J=8.9e-05, Jf=8.6e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.6e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.5, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1330 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.5, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1331 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.5, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1332 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.5, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1333 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.6e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1334 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.4], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1335 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.6e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1336 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1337 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1338 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1339 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1340 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1341 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1342 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1343 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.7e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1344 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1345 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1346 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1347 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1348 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1349 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1350 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1351 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1352 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1353 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1354 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1355 - J=8.9e-05, Jf=8.6e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.6e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1356 - J=8.9e-05, Jf=8.6e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.6e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1357 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1358 - J=8.9e-05, Jf=8.6e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.6e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.6e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1359 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1360 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1361 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1362 - J=8.9e-05, Jf=8.6e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.6e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1363 - J=8.9e-05, Jf=8.6e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.6e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1364 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1365 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1366 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1367 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1368 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1369 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1370 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1371 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1372 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1373 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1374 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1375 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1376 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1377 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1378 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1379 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1380 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1381 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
fun_coils#1382 - J=8.9e-05, Jf=8.7e-05, ⟨B·n⟩=5.2e-04, C-C-Sep=0.10 Jf=8.7e-05, J_length=1.7e-06, J_CC=1.9e-06, J_CURVATURE=0.0e+00, J_MSC=2.7e-07, J_ALS=2.6e-07, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.9, 6.4, 9.3], mean squared curvature=[10.1, 10.0, 10.0]
