
Aspect ratio at max_mode 3: 5.999999836943246
Mean iota at 3: 0.41999659049473215
Quasisymmetry objective at max_mode 3: 2.167484344763954e-05
Squared flux at max_mode 3: 0.06422646722819887
fun_coils_simple#1 - J=5.9e-02, Jf=5.9e-02, ⟨B·n⟩=2.0e-02, C-C-Sep=0.17 Jf=5.9e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=2.8e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.7, 4.7, 4.7])=14.0, curvature=[3.2, 4.5, 4.7], mean squared curvature=[3.9, 5.0, 5.1]
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.1, 4.9, 5.1], mean squared curvature=[4.8, 5.0, 5.0]
 surface dofs=0.15948533852217742, 0.013135112830651711, 0.0025263071314920323, 0.00017226928946777816, 0.002520048101654564, 0.03548103067660504, 0.17158188504073152, -0.11173628706593676, -0.011503297084299874, -0.0032005550142150006, -0.0008824739219032537, 0.001386779082128118, 0.0027419709772220457, 0.004486167543703726, 0.027103614351046367, 0.006846059229327022, -0.000419077402351422, -0.00035515930536403833, -0.00030464978163297795, 4.5671663889989075e-05, -0.002381849530453304, -0.0014150259875611861, -0.000409693920716154, 0.000355194063936874, -0.13280374431148056, -0.009597639592058045, 0.0003065357219365821, 9.657717912091879e-05, 0.0016746160280661233, 0.03421980501686163, 0.21024625157841922, 0.07528865682459836, 0.016528256744765078, 0.0022350911911083824, -0.000976904925375977, 0.0002252398552222029, 0.0039417088536238465, 0.004269493493582947, -0.012102147784117273, -0.0016425660951491221, -0.00033646868958238016, -0.00024002222578185003, -0.00012538891151304773, -0.00017514654669331588, -0.0025815998744971157, 0.0017663068557693467, 0.0011619546594125326, -7.050839114470232e-05
 Quasisymmetry objective=0.0015390988329111875
 aspect=6.0167695649725115
 mean iota=0.4191558671698457

fun#85 - J=2.9e-02, Jf=5.2e-06, ⟨B·n⟩=2.1e-04, , C-C-Sep=0.13
Jf=5.2e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=9.3e-09, J_MSC=7.7e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.4e-07
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.1, 4.9, 5.1], mean squared curvature=[4.8, 5.0, 5.0]
 surface dofs=0.15946605984993917, 0.013137997967782606, 0.0025264550846107615, 0.0001683597321304221, 0.0025161666248026734, 0.03548116839190039, 0.1715888288287292, -0.11173337485495893, -0.01150272391909423, -0.0031980306927077797, -0.0008838067040123512, 0.0013831250722173127, 0.002745252870539444, 0.004488248790208564, 0.02710499943448827, 0.006843899461647146, -0.0004205486130939882, -0.00035546334956716773, -0.00030641476608865315, 4.442379297679877e-05, -0.002378652498601123, -0.0014151448610279778, -0.00040812737502573344, 0.00035566632896119057, -0.13280255912689964, -0.00959277230754101, 0.00030754382353297534, 9.50357780340939e-05, 0.0016687760231482252, 0.03420155274200173, 0.2102390895310824, 0.07528976293209032, 0.01652517824410211, 0.0022360632472039595, -0.000978474839723365, 0.00022061593023008362, 0.003942649172768952, 0.004274615832335475, -0.012094078312603078, -0.0016390595660107322, -0.00033576171967205016, -0.00024023442952139494, -0.00012714426158875832, -0.00017638609175703435, -0.0025805855474217323, 0.0017671280746326809, 0.0011617691590057678, -7.085403445421885e-05
 Quasisymmetry objective=0.0015410976812754182
 aspect=6.016746532941422
 mean iota=0.41915142889850426

fun#86 - J=2.9e-02, Jf=5.1e-06, ⟨B·n⟩=2.1e-04, , C-C-Sep=0.13
Jf=5.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=7.5e-09, J_MSC=8.3e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.4e-07
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.1, 4.9, 5.1], mean squared curvature=[4.8, 5.0, 5.0]
 surface dofs=0.15938894516098623, 0.013149538516306186, 0.002527046897085678, 0.00015272150278099783, 0.0025006407173951105, 0.03548171925308179, 0.17161660398071987, -0.11172172601104763, -0.011500431258271658, -0.0031879334066788963, -0.0008891378324487414, 0.001368509032574091, 0.0027583804438090376, 0.0044965737762279155, 0.027110539768255885, 0.0068352603909276445, -0.00042643345606425314, -0.0003566795263796853, -0.00031347470391135396, 3.9432309324037546e-05, -0.002365864371192398, -0.0014156203548951441, -0.0004018611922640511, 0.00035755538905845674, -0.13279781838857602, -0.00957330316947287, 0.0003115762299185482, 8.887017368679433e-05, 0.0016454160034766324, 0.03412854364256213, 0.210210441341735, 0.07529418736205819, 0.016512864241450244, 0.0022399514715862683, -0.0009847544971129168, 0.00020212023026160657, 0.003946410449349377, 0.004295105187345585, -0.012061800426546296, -0.0016250334494571726, -0.00033293384003073, -0.0002410832444795746, -0.0001341656618916007, -0.00018134427201190817, -0.0025765282391201987, 0.0017704129500860173, 0.0011610271573787088, -7.2236607692285e-05
 Quasisymmetry objective=0.0015492446352596142
 aspect=6.016654304664402
 mean iota=0.4191336444162848

fun#87 - J=2.9e-02, Jf=5.1e-06, ⟨B·n⟩=2.1e-04, , C-C-Sep=0.13
Jf=5.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=6.8e-09, J_MSC=6.9e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.4e-07
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.1, 4.9, 5.1], mean squared curvature=[4.8, 5.0, 5.0]
 surface dofs=0.15928037963369454, 0.01314072895537211, 0.00254227177375716, 0.00014092670915664127, 0.002490733778570196, 0.03547122731041846, 0.17166240613847222, -0.11170032403811188, -0.0115109561024934, -0.0031797468283888417, -0.000894288560606508, 0.0013700392601647994, 0.002751024927918948, 0.004474093945450065, 0.027131142091431904, 0.006819916195963401, -0.0004330875067783459, -0.0003580632083544585, -0.00031689177777866013, 4.01449174810324e-05, -0.00236958195173111, -0.0014006545464507719, -0.00039881899722733104, 0.0003604190797296171, -0.13279838722040527, -0.009585027118273193, 0.000308891941618184, 8.414920226143084e-05, 0.001628139674456546, 0.0340318522746832, 0.2101496741604646, 0.0752935748786752, 0.016489516151893212, 0.0022443571535633528, -0.0009914612980522434, 0.00020250645834462633, 0.003951054273334373, 0.004290062704230562, -0.012022824622901846, -0.0016140732962830761, -0.0003313500366404544, -0.00024237325834445728, -0.00013678601337251036, -0.0001837117296046854, -0.002587192699372711, 0.0017707106388726492, 0.0011624154591845495, -7.256676882994094e-05
 Quasisymmetry objective=0.001562768341312161
 aspect=6.016544403759043
 mean iota=0.4191242380976041

fun#88 - J=2.9e-02, Jf=5.1e-06, ⟨B·n⟩=2.1e-04, , C-C-Sep=0.13
Jf=5.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=5.9e-09, J_MSC=7.0e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.4e-07
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 5.1], mean squared curvature=[4.8, 5.0, 5.0]
 surface dofs=0.15915576896532782, 0.013140363904615097, 0.002558447171842981, 0.000127788155215303, 0.0024822159077068817, 0.03547933370257406, 0.1717336527805086, -0.11170234963825397, -0.011517315757800689, -0.00316824276117952, -0.0009029896133777254, 0.0013639125548377648, 0.00273918953602866, 0.004457130893205481, 0.027161704861666424, 0.006786911161071144, -0.0004375358182379614, -0.0003605491793010703, -0.00032514566135489245, 3.603402534039032e-05, -0.002367632559948258, -0.0013937495481096923, -0.0003945982107755471, 0.0003621544791986365, -0.13279120682919823, -0.009602800970313794, 0.000305041126800484, 7.743154381161936e-05, 0.0016026342378686106, 0.0339195023527661, 0.21007528552626975, 0.07528258618843, 0.01645410606885772, 0.0022466927302773015, -0.0010001041413831477, 0.0001940377284346359, 0.003947810969131918, 0.004291858854706922, -0.011980344159991253, -0.0016070968260511512, -0.00033123885181237864, -0.0002450498815705857, -0.00014462861429886343, -0.0001927427458579093, -0.002596917553097116, 0.001790922269256292, 0.001163594874983173, -7.212313958144075e-05
 Quasisymmetry objective=0.0015778232979258846
 aspect=6.01620155858947
 mean iota=0.41912052008114736

fun#89 - J=2.9e-02, Jf=5.1e-06, ⟨B·n⟩=2.1e-04, , C-C-Sep=0.13
Jf=5.1e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-09, J_MSC=5.9e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.4e-07
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 5.1], mean squared curvature=[4.8, 5.0, 5.0]
 surface dofs=0.1590492099056492, 0.013139809913974686, 0.002563824341742613, 0.00011289703342819696, 0.002471105167298158, 0.03551739514343344, 0.17180357284599473, -0.11174196711552836, -0.01149632812182937, -0.003157351040604014, -0.0009151090973970718, 0.001343568663285909, 0.0027334639593135624, 0.004473092873776858, 0.027167950589362517, 0.00675539110925023, -0.0004453434117962338, -0.00036321253374911946, -0.00033504670316768654, 3.068401840886226e-05, -0.0023565735887437307, -0.0013918814810723356, -0.0003877338576649724, 0.0003652312216023709, -0.13278632543485866, -0.009604004409696693, 0.00030511331883743066, 6.872501706511965e-05, 0.0015641595433382673, 0.033825584330905205, 0.20999004814504088, 0.07524300217338414, 0.01641616620435068, 0.0022488989727996347, -0.0010098128431914911, 0.00016893702226912106, 0.003935634520376869, 0.004332241771582062, -0.011940814882960806, -0.0015914385055390537, -0.0003286644068081765, -0.00024810512605768527, -0.00015511066766554823, -0.000198991525384307, -0.0025889151092688464, 0.0018144467058359198, 0.001164118971800777, -7.253901923825844e-05
 Quasisymmetry objective=0.0015901677231152055
 aspect=6.015979025326725
 mean iota=0.4191287569788172

fun#90 - J=2.9e-02, Jf=5.0e-06, ⟨B·n⟩=2.1e-04, , C-C-Sep=0.13
Jf=5.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=5.8e-09, J_MSC=5.8e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.4e-07
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 5.1], mean squared curvature=[4.8, 5.0, 5.0]
 surface dofs=0.15897167328312833, 0.013131822660465208, 0.0025676119406639634, 0.00010186082422532297, 0.0024556980096325284, 0.03558936384705001, 0.17183385328654727, -0.11179837647088672, -0.01144580539808818, -0.0031538655550489973, -0.0009239600675898991, 0.0013316089692599563, 0.00272618910649219, 0.004489154182858204, 0.02715104922925434, 0.006740739898653887, -0.0004536039487674242, -0.00036618708443747553, -0.0003429668457221942, 1.66172318136688e-05, -0.0023551477604177727, -0.001385224942377697, -0.0003802012380560166, 0.00036765773986886997, -0.13280830554765977, -0.009608637783288498, 0.0003058589231240853, 6.17849104510788e-05, 0.0015276143246397854, 0.03377744886578065, 0.2098996693292155, 0.07515910918831445, 0.016379575362900873, 0.002251676950411773, -0.0010170398636105808, 0.00015270495930527536, 0.003926890880498965, 0.00435537794189538, -0.011932003984788886, -0.0015723349311570517, -0.0003229160925842017, -0.0002506285632695671, -0.00016336727551879133, -0.00021186579175376663, -0.0025894215249522407, 0.0018143020092063432, 0.0011674025439506542, -7.292525864275162e-05
 Quasisymmetry objective=0.0016019428059726019
 aspect=6.016149993090796
 mean iota=0.4191666632075926

fun#91 - J=2.8e-02, Jf=5.0e-06, ⟨B·n⟩=2.1e-04, , C-C-Sep=0.13
Jf=5.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.9e-09, J_MSC=7.4e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.4e-07
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 5.1], mean squared curvature=[4.8, 5.0, 5.0]
 surface dofs=0.15890026960045026, 0.013127102387434883, 0.0025673908483871775, 9.074417153243719e-05, 0.0024416189007573836, 0.03566546257148668, 0.17185777216659395, -0.11186376831550977, -0.011387875866167777, -0.0031492322879110323, -0.0009330798319144297, 0.0013161693041276424, 0.0027232159148166497, 0.004513053205182731, 0.027131136930862262, 0.006724772129378631, -0.0004620954383225131, -0.0003695129316528319, -0.0003513619421928295, 2.954549077545925e-06, -0.0023559614283974644, -0.0013769649860988652, -0.00037333732520420905, 0.0003706824271087538, -0.13282811749345907, -0.009606462471623691, 0.00030842115888562766, 5.461376831969893e-05, 0.0014910755318463219, 0.03374157269975598, 0.20981216570304995, 0.07506946825170296, 0.016341590381906943, 0.002253485923136941, -0.0010243702087266568, 0.0001316052801166026, 0.003917051390339504, 0.004384944039928749, -0.011923407846080798, -0.0015514776913860742, -0.0003164033679185961, -0.00025336914797933547, -0.00017257024533423221, -0.00022227834785053656, -0.0025892099584435913, 0.0018139974673630531, 0.0011693977408876338, -7.376425989681252e-05
 Quasisymmetry objective=0.0016139132474685635
 aspect=6.016356234236581
 mean iota=0.4192046801370869

fun#92 - J=2.8e-02, Jf=5.0e-06, ⟨B·n⟩=2.1e-04, , C-C-Sep=0.13
Jf=5.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=5.1e-09, J_MSC=6.7e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.4e-07
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 5.1], mean squared curvature=[4.8, 5.0, 5.0]
 surface dofs=0.15883847667090892, 0.013124881460683748, 0.002567143101001595, 8.160734143739789e-05, 0.002433960233357487, 0.03571996364739304, 0.17187014922426236, -0.11191772709738708, -0.011340101817666159, -0.003141524789791163, -0.0009420374819100528, 0.001301248145446008, 0.0027266706322095404, 0.004543026610605885, 0.02711697761795643, 0.006708222423496984, -0.0004695942470485718, -0.0003730362317798795, -0.00035824080227877847, -3.6005200343395587e-06, -0.002361874416460912, -0.0013667520421689731, -0.00036807929935260894, 0.0003741102159199895, -0.13283250263475763, -0.009593075949841347, 0.00031429587160348505, 4.932671404744616e-05, 0.0014657955591194304, 0.03372126121302991, 0.20976118063234955, 0.07500687433749066, 0.016306968746536483, 0.0022522712682922514, -0.0010326065824482194, 0.00010832846017406277, 0.003906410704749866, 0.004419054266326416, -0.011912287198018371, -0.0015354059897421605, -0.0003097479816526048, -0.000256180956919864, -0.00018009724066507708, -0.0002218467210133756, -0.0025846759107421903, 0.0018102771120754567, 0.0011700359879639453, -7.463439762870099e-05
 Quasisymmetry objective=0.0016263417314714011
 aspect=6.016419121541732
 mean iota=0.4192318081766793

fun#93 - J=2.8e-02, Jf=5.0e-06, ⟨B·n⟩=2.1e-04, , C-C-Sep=0.13
Jf=5.0e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-09, J_MSC=5.8e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-07
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 5.1], mean squared curvature=[4.8, 5.0, 5.0]
 surface dofs=0.15874310890739776, 0.0131185693819939, 0.0025720293359672323, 7.221190016174254e-05, 0.0024237697239574228, 0.03573190019203593, 0.17189217362904474, -0.11191010428286899, -0.011328226496624117, -0.0031399235172552688, -0.0009539087985492972, 0.0012884376635450162, 0.002738160741829917, 0.004569926136923011, 0.02710211987252634, 0.0067004500330103715, -0.0004720231937378854, -0.00037754373564016086, -0.00036523886025467553, 5.875824841715795e-06, -0.002359194912966811, -0.0013688002626441682, -0.00036047767231716266, 0.0003757740450734504, -0.13282642025842992, -0.009579546718271114, 0.00032185997028859006, 4.302449176027672e-05, 0.0014308807800943331, 0.03365106138369381, 0.20972693877316015, 0.07500290888277172, 0.016294805696281313, 0.0022517778325387983, -0.0010436858672458465, 8.379108193963422e-05, 0.0039025999303891187, 0.0044662685407308176, -0.0118709644910568, -0.0015261071084904688, -0.00030474457951406767, -0.0002605700683430988, -0.00018878023082820471, -0.00020656450927364882, -0.002559485413151877, 0.001803207402261422, 0.0011710197374723787, -7.482469585829934e-05
 Quasisymmetry objective=0.001631997400632234
 aspect=6.0164067270864
 mean iota=0.419236340817406

fun#94 - J=2.8e-02, Jf=4.9e-06, ⟨B·n⟩=2.1e-04, , C-C-Sep=0.13
Jf=4.9e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.4e-09, J_MSC=6.5e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-07
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 5.1], mean squared curvature=[4.8, 5.0, 5.0]
 surface dofs=0.15862207697951744, 0.013107303232247399, 0.002589838037179822, 6.255784908996703e-05, 0.002395512439256623, 0.035720101457071954, 0.17191138553262775, -0.11184874068898554, -0.011332246252492843, -0.003143133519764293, -0.0009608010580868721, 0.0012938669720506924, 0.0027365675622376988, 0.004554899249712943, 0.02710891618486047, 0.0066838662185243715, -0.0004686497754642423, -0.00038112773834854326, -0.0003711050630628801, 9.58819763074809e-07, -0.0023680900710528, -0.0013567029777080053, -0.000351331656554622, 0.00037394038362038244, -0.13280768077118044, -0.00958957821828443, 0.00032243367225447746, 3.700014469750291e-05, 0.001393615822095339, 0.033536206577339196, 0.2096755814834262, 0.07501653065385358, 0.01628967372044117, 0.0022538178916569206, -0.0010519575702371776, 8.392024177519844e-05, 0.00391284428980373, 0.004470226601804341, -0.011810793867513995, -0.0015217232380600534, -0.00030248954242414474, -0.0002634360035268506, -0.00019484727543938403, -0.000213370570794786, -0.0025776526851686607, 0.0017869928234074386, 0.0011742326551464313, -7.327967523818005e-05
 Quasisymmetry objective=0.0016377760730098133
 aspect=6.016467926969952
 mean iota=0.41922020026994217

fun#95 - J=2.8e-02, Jf=4.9e-06, ⟨B·n⟩=2.1e-04, , C-C-Sep=0.13
Jf=4.9e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.1e-09, J_MSC=5.8e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-07
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 5.1], mean squared curvature=[4.9, 5.0, 5.0]
 surface dofs=0.15847126499646916, 0.013116979853096003, 0.002594686793806883, 4.9061363625184986e-05, 0.0023593508094710194, 0.0357215428145146, 0.1719288249647268, -0.11181879453993922, -0.011295655962379735, -0.0031462836620820755, -0.0009728422206213351, 0.001280174849782109, 0.002745796693441532, 0.004544050720105955, 0.02712605691701123, 0.006629966139058748, -0.00045551209366324246, -0.0003851178849982466, -0.00037717031323469656, 8.808441752132783e-06, -0.00236586992162811, -0.0013578784591248357, -0.00034355523996215664, 0.0003718678647633265, -0.13276535513200038, -0.009588764987645562, 0.0003280615502180136, 2.5757300730443905e-05, 0.00132886820313976, 0.03343506569822878, 0.20962114435528123, 0.07501389406446236, 0.016278877362012417, 0.0022504462636798537, -0.0010626280655419724, 6.436817041339836e-05, 0.003932119598801603, 0.004505115661431023, -0.01174445100082557, -0.0015269623272872596, -0.0003044208691330007, -0.00026747801907470154, -0.0002043341019992185, -0.00020690421056724503, -0.002584386222572171, 0.0017902403853841584, 0.0011672894519891362, -7.250870191322737e-05
 Quasisymmetry objective=0.0016473207969093006
 aspect=6.016607473311224
 mean iota=0.4192075246623299

fun#96 - J=2.8e-02, Jf=4.9e-06, ⟨B·n⟩=2.1e-04, , C-C-Sep=0.13
Jf=4.9e-06, J_length=1.7e-06, J_CC=0.0e+00, J_CURVATURE=4.0e-09, J_MSC=6.2e-09, J_ALS=1.3e-07, J_LENGTH_PENALTY=1.3e-07
 Coil lengths=sum([5.5, 5.5, 5.5])=16.5, curvature=[5.0, 4.9, 5.1], mean squared curvature=[4.9, 5.0, 5.0]
 surface dofs=0.15836065034805383, 0.013109816414250573, 0.00260986011730579, 4.062395408025395e-05, 0.0023276009519924254, 0.03572477159473381, 0.17193601361805616, -0.11180922561651337, -0.01125613510532851, -0.003153148405402057, -0.0009812668085994957, 0.0012858084467913893, 0.0027533541951451556, 0.00451971917992084, 0.02713120343499284, 0.00659362934163352, -0.00045019701261897005, -0.00038712088554500784, -0.0003769041294052779, 1.4170346568407281e-05, -0.0023691816453226045, -0.0013392504415724049, -0.0003387136391135054, 0.0003717196461799594, -0.13274615417696417, -0.009602879288452984, 0.0003304676775134441, 1.9624118350693148e-05, 0.0012835295595166605, 0.03337387853787721, 0.20955884119585355, 0.07498802849264764, 0.016268504154869117, 0.0022510895025913175, -0.0010710129841519183, 6.849701528898627e-05, 0.0039588045824418576, 0.00453439232483734, -0.011700087352822209, -0.001525903524878392, -0.0003056516418655325, -0.0002696753823461521, -0.00020593995502168547, -0.00020417974434374473, -0.002594160069071891, 0.0017811652920847142, 0.0011652909136504548, -7.175864887068192e-05
