
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.001018332930600819
fun_coils_simple#1 - J=7.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-05, J_MSC=6.1e-03, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.0, 5.3, 3.6, 4.5, 7.3, 14.0, 13.3, 16.1], mean squared curvature=[14.6, 7.8, 5.9, 5.8, 10.5, 15.4, 15.9, 16.1]
Jf=2.2e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.3e-09, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.6e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[5.1, 7.6, 3.1, 2.7, 3.0, 5.1, 6.8, 6.7], mean squared curvature=[10.0, 10.0, 4.2, 3.2, 3.7, 7.6, 10.0, 10.0]
 surface dofs=0.17758563036495276, -0.2048015991211215, -0.0009127723175135164, 0.0007941392582808505, -0.007212404767768149, -0.04470987066055512, 0.12860165787320332, 0.011250791363955698, 0.08282012947860203, 0.0004779242465705295, -0.0008993029963807893, 0.003298582503574818, -0.0042860460110155825, -0.003916812798728535, 0.008559610518160444, -0.0023532430103858815, -0.0017546436579962672, -0.0006600484388172997, -0.0007710018321679646, -0.00027492517449631304, 0.0008245150120876067, -0.0008592738571149006, -0.00010909047286660275, 0.00031286654835337884, -0.2332816869113236, 0.17217784314599277, 0.0013199279566088473, -0.0006678696332239641, -0.006897365000119211, -0.04826798289267744, 0.17232862859888398, 0.031207748169895737, -0.07313460167057835, -0.000771715813659613, -0.0007547602571173754, 0.0014545271852816335, -0.009249395050940405, -0.0037747490763323883, -0.007319889419578961, -0.010257407400980731, 0.0014607822890356317, -0.00010072397020694234, -0.0002073831234657229, 0.0009014977338979575, 0.0023938468392537627, 0.00041602633904669215, 0.00035570096826767657, -0.0004050765425705863
 aspect=7.054519878476015
 mean iota=0.454476839332864

fun#31 - J=1.2e-01, Jf=2.1e-05, ⟨B·n⟩=4.7e-04, , C-C-Sep=0.15
Jf=2.1e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.0e-09, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.6e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[5.1, 7.6, 3.1, 2.7, 3.0, 5.1, 6.8, 6.8], mean squared curvature=[10.0, 10.0, 4.2, 3.2, 3.7, 7.6, 10.0, 10.0]
 surface dofs=0.17763011512332197, -0.20456235849701945, -0.0010187847296980693, 0.0008408903178450165, -0.0072760031795889085, -0.04464028244222516, 0.12834711326290113, 0.01122601398682666, 0.08241529755211056, 0.0005362424162766373, -0.0009979086521041236, 0.003398155662240836, -0.004203966166799986, -0.0041467146405602655, 0.008265777308376823, -0.0027473581959386725, -0.00176269841626558, -0.0007263612067762602, -0.0008038545988533877, -0.0002796176506673148, 0.0009085577413179655, -0.0008481590399107075, -0.0001187262013830708, 0.00014655342866374564, -0.23304224507248542, 0.17178367070773953, 0.0014336560482291329, -0.0006561841488361446, -0.006941191108138713, -0.048313860300368716, 0.17192404142594148, 0.031100529729833633, -0.07250549568886891, -0.0008137150509537482, -0.000827851835710553, 0.0015886383381648037, -0.008892986742348112, -0.004295302268102678, -0.007926754262662167, -0.010090442411933527, 0.0015409530894047079, -0.0001759910940600753, -0.00021789754585865742, 0.0010420231338501601, 0.0025284102324840247, 0.00043501286908665526, 8.8576874306469e-05, -0.0003561447325379833
 aspect=7.05392747909048
 mean iota=0.4504230319523798

fun#32 - J=1.2e-01, Jf=2.1e-05, ⟨B·n⟩=4.7e-04, , C-C-Sep=0.15
Jf=2.1e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.4e-09, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.0e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[5.1, 7.6, 3.1, 2.7, 3.0, 5.1, 6.8, 6.8], mean squared curvature=[10.0, 10.0, 4.2, 3.2, 3.7, 7.6, 10.0, 10.0]
 surface dofs=0.17764220612908346, -0.20441049155894458, -0.0011019793506829476, 0.0009193791285469486, -0.007286548690534524, -0.044697375869371836, 0.1281859615182167, 0.01122995151326553, 0.08217012164272791, 0.0004713285484008807, -0.0009978026985214955, 0.003512433147510334, -0.004076079967132048, -0.004378435811424521, 0.008179440380514316, -0.002969617149319109, -0.001928121902787325, -0.0007598795884877715, -0.0008302533634005938, -0.00022983791967364436, 0.0010291589015988206, -0.0008780817541178537, -0.00015894928234439786, 0.00018931135515990382, -0.23289830194615457, 0.17149610285168573, 0.0014555321734865871, -0.0005772580071811333, -0.006975652297609617, -0.04832540093555831, 0.17169673773797894, 0.031008866657721474, -0.07212489140333411, -0.0008739384807361407, -0.0007948056473378385, 0.001628849690397461, -0.008684799408912435, -0.004660657816924652, -0.008277604305021686, -0.009954721935169436, 0.0016899969099753794, -0.0002322780693872229, -0.00020570173005009663, 0.0011060818553692252, 0.002660901362601303, 0.0004175088772220278, 2.3893941184387272e-05, -0.0003320781903120293
 aspect=7.052239040022042
 mean iota=0.4487040173622486

fun#33 - J=1.1e-01, Jf=2.1e-05, ⟨B·n⟩=4.7e-04, , C-C-Sep=0.15
Jf=2.1e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-09, J_ALS=7.2e-07, J_LENGTH_PENALTY=2.7e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[5.1, 7.5, 3.1, 2.7, 3.0, 5.1, 6.8, 6.8], mean squared curvature=[10.0, 10.0, 4.2, 3.2, 3.7, 7.6, 10.0, 10.0]
 surface dofs=0.1776470899919995, -0.20418648828029973, -0.001133379260867334, 0.0009315035782780887, -0.007288661690350415, -0.044716578577765405, 0.1280745285063083, 0.01123115942250314, 0.08192761961736889, 0.0005110815446964171, -0.0010093434222810292, 0.003533234361666397, -0.003863570532633996, -0.004694870716433573, 0.008029756035244367, -0.0031043832973621194, -0.002063548304768427, -0.0007562122904101111, -0.0008902661812012763, -0.00020082441597560875, 0.0011662790708686758, -0.0009064083106986095, -0.00021904480981329896, 0.00024090071768367643, -0.23276180131055957, 0.17113731342339675, 0.001496174305233118, -0.0005469929832522139, -0.007055350675897474, -0.048378164039683556, 0.17150727656810055, 0.030904300208724346, -0.07169370951771098, -0.0008490089707478964, -0.0008027401261690108, 0.0017254266652016199, -0.008482100722010852, -0.005065692141785012, -0.008676764661324356, -0.00974398168082176, 0.0018186762423682149, -0.0002543787257404095, -0.00022486384778566836, 0.001146244985712266, 0.0028410158053081306, 0.00037650752095289887, 3.273567350657756e-05, -0.000360793641007434
 aspect=7.046949098840889
 mean iota=0.446732836932026

fun#34 - J=1.1e-01, Jf=2.1e-05, ⟨B·n⟩=4.7e-04, , C-C-Sep=0.15
Jf=2.1e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.5e-09, J_ALS=7.2e-07, J_LENGTH_PENALTY=2.2e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[5.1, 7.5, 3.1, 2.7, 2.9, 5.1, 6.8, 6.9], mean squared curvature=[10.0, 10.0, 4.2, 3.2, 3.7, 7.6, 10.0, 10.0]
 surface dofs=0.17765979266160203, -0.20403985148162956, -0.0012070645529190759, 0.0009413371824315732, -0.007350260402922036, -0.04470961119477527, 0.12800854009488916, 0.011267892831437283, 0.0816854558781907, 0.0005581270722737436, -0.001018623232763441, 0.0035393514699911775, -0.00370909923388866, -0.00506268528443293, 0.007902370410366734, -0.0032717968752147696, -0.0021905519163423195, -0.0007530906299550227, -0.0009417399863094605, -0.00016131373773384516, 0.001140955041738224, -0.0008795357128475291, -0.00023240854661319473, 0.0002403536794207386, -0.2326410768536932, 0.17091152744474958, 0.0014951472304346686, -0.00054890825539474, -0.007137093615855239, -0.04840810401815229, 0.17137166280056654, 0.03083087545422785, -0.07133569692962334, -0.0008758857869110363, -0.0008083813209198368, 0.0017567932100452713, -0.00819569811108773, -0.0054480146414586745, -0.00898862307541724, -0.009628661244333968, 0.0018924443925464217, -0.0002752404991576152, -0.00023167841523050162, 0.0011256011505111259, 0.0029837749149508896, 0.00035851967888241997, 1.5124375990303615e-05, -0.0003131544719962738
 aspect=7.040395885342873
 mean iota=0.4447910492917368

fun#35 - J=1.1e-01, Jf=2.1e-05, ⟨B·n⟩=4.7e-04, , C-C-Sep=0.15
Jf=2.1e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.6e-09, J_ALS=7.2e-07, J_LENGTH_PENALTY=1.5e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[5.1, 7.5, 3.1, 2.7, 2.9, 5.1, 6.8, 6.9], mean squared curvature=[10.0, 10.0, 4.2, 3.2, 3.7, 7.5, 10.0, 10.0]
 surface dofs=0.1776520346021801, -0.20383436350529152, -0.001326822244719026, 0.0009719875930030145, -0.0073568798001520715, -0.04476096946714974, 0.12779649932080034, 0.011277022419154866, 0.08148964953883835, 0.0006176278990773918, -0.0010106805231974664, 0.00355262560248744, -0.003467067689106221, -0.005522044291347775, 0.007793755848062784, -0.003496612386808923, -0.0022320425973929993, -0.0007167160108023492, -0.0010290697738063446, -5.800738491783384e-05, 0.0011180248027231063, -0.0008080314771027171, -0.00012555333588100493, 0.00012272848924120393, -0.23254810110794472, 0.17066162864136752, 0.0015330102574318838, -0.00047169759507905914, -0.007136853760511378, -0.04847496928041756, 0.17115629493547135, 0.030580462660519635, -0.070872937266274, -0.0009487633916267348, -0.0008006562939105532, 0.0018153091092819034, -0.007831534236223474, -0.0059839961045318885, -0.009418753991810816, -0.009446588757145397, 0.0019098911877870885, -0.0002602825761663494, -0.00031119701479447547, 0.0011454314172606077, 0.003174194983207223, 0.00046550214768853064, 0.0001974623646153999, -0.00023058037967039097
 aspect=7.034074635127006
 mean iota=0.4427559803320215

fun#36 - J=1.1e-01, Jf=2.1e-05, ⟨B·n⟩=4.7e-04, , C-C-Sep=0.15
Jf=2.1e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.9e-09, J_ALS=7.2e-07, J_LENGTH_PENALTY=1.4e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[5.1, 7.5, 3.1, 2.7, 2.9, 5.1, 6.8, 6.9], mean squared curvature=[10.0, 10.0, 4.2, 3.2, 3.7, 7.5, 10.0, 10.0]
 surface dofs=0.17766471400027445, -0.2037746985989336, -0.0013708865563907275, 0.0009930535673840816, -0.007374695097086427, -0.04473818970055746, 0.1277253218279657, 0.011313928357779425, 0.081386935753993, 0.0006413459586711175, -0.0010015120871069158, 0.0035686823083175595, -0.0033527936363913773, -0.005712648600128133, 0.007783139659809468, -0.003567790838045876, -0.0022320474557841067, -0.0007160381164829652, -0.001069218958495139, -4.742781330435006e-05, 0.001112407194157687, -0.0007761706167321146, -0.00010590386347728354, 0.00012464762430020667, -0.23252696214856952, 0.17055261458979998, 0.001536935430843526, -0.00045814930396822665, -0.007193485545360036, -0.04845045505899246, 0.17106870294774876, 0.030548718618178428, -0.07072472053804078, -0.0009711362838414193, -0.0007812713567709147, 0.0018218748883725348, -0.00771421539266227, -0.006155491276443602, -0.009551962754315378, -0.009362209428895998, 0.0019192016179991095, -0.0002727967284354871, -0.0003428716566408724, 0.001161035553031217, 0.003214423776272952, 0.000498548067510083, 0.0002591220593206085, -0.00021329857195415982
 aspect=7.034138959881581
 mean iota=0.44213628637893715

fun#37 - J=1.1e-01, Jf=2.0e-05, ⟨B·n⟩=4.7e-04, , C-C-Sep=0.15
Jf=2.0e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.8e-09, J_ALS=7.2e-07, J_LENGTH_PENALTY=1.4e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[5.0, 7.5, 3.1, 2.7, 2.9, 5.0, 6.8, 7.0], mean squared curvature=[10.0, 10.0, 4.2, 3.2, 3.7, 7.5, 10.0, 10.0]
 surface dofs=0.17766851958888882, -0.20367551071628825, -0.0013930573846126831, 0.001008359178213415, -0.007378652271954488, -0.0446865108824705, 0.1275572261185081, 0.011365801019558997, 0.08116657156298905, 0.0007037819983998114, -0.0010204549389999686, 0.0035424203982756587, -0.0031741820827683905, -0.006011360841620336, 0.007820659462418066, -0.0036747688304582153, -0.0023247842629672767, -0.0007101660764393676, -0.0011166172996268076, 1.3848324151507645e-05, 0.0010665935162506766, -0.0007340580975236785, -0.00010337272993488715, 0.00011926257572490843, -0.23250222499026496, 0.1704020072640003, 0.001551858745804883, -0.0004623212072722834, -0.007197579979155051, -0.04846612061874576, 0.1709447205401694, 0.030437817304100945, -0.0704775881216616, -0.001016067568091745, -0.0008087374990940429, 0.0018343651801695053, -0.007513308693350863, -0.0064197432821956404, -0.009732744483113072, -0.009223706331126664, 0.0019889309513346732, -0.00028631018459302935, -0.0003482718832640134, 0.001195577233979551, 0.003207152653142307, 0.0005534347666832185, 0.000279410370513483, -0.0002945671158206515
 aspect=7.033457578250588
 mean iota=0.4408005540440595

fun#38 - J=1.1e-01, Jf=2.0e-05, ⟨B·n⟩=4.6e-04, , C-C-Sep=0.15
Jf=2.0e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.3e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=1.4e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[5.0, 7.5, 3.1, 2.7, 2.9, 5.0, 6.8, 7.0], mean squared curvature=[10.0, 10.0, 4.2, 3.2, 3.7, 7.5, 10.0, 10.0]
 surface dofs=0.1776445139889311, -0.20355034775485353, -0.0014355615577823627, 0.0010043096900966355, -0.007415271694415773, -0.044633914471967726, 0.1273587807391398, 0.011484433661689924, 0.08090443020996821, 0.0007355871610113275, -0.001033196835422297, 0.0035049297623631023, -0.002998781076487521, -0.006261116179663174, 0.00786033302424368, -0.003815913928067851, -0.0023756874440943126, -0.0007067294987993002, -0.0011162456872502056, 5.764571096120123e-05, 0.001026614243289848, -0.0006590988895949438, -9.295636010221742e-05, 0.0002137750701890202, -0.2324610822130627, 0.17026565823039944, 0.0015586931830736384, -0.000460628955729086, -0.007200159422036049, -0.04852907115502794, 0.17071575881001744, 0.03030952618823846, -0.0701867266855742, -0.0009432499055023409, -0.0008146792912822431, 0.0018060966100062936, -0.007227058046975718, -0.0066991935222647, -0.009947805879858034, -0.009025793491219625, 0.0019899732037012, -0.0002938905144228663, -0.00033085285214587136, 0.0012307073992916563, 0.003173623848209559, 0.0005988006038235307, 0.00032954388844168536, -0.0003604265357692176
 aspect=7.035665423831516
 mean iota=0.4395408459275102

fun#39 - J=1.1e-01, Jf=2.0e-05, ⟨B·n⟩=4.6e-04, , C-C-Sep=0.15
Jf=2.0e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.1e-09, J_ALS=7.2e-07, J_LENGTH_PENALTY=1.6e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[5.0, 7.5, 3.1, 2.7, 2.9, 5.0, 6.8, 7.0], mean squared curvature=[10.0, 10.0, 4.2, 3.2, 3.8, 7.5, 10.0, 10.0]
 surface dofs=0.17760470669154585, -0.20342590236763863, -0.0014810726121858308, 0.0010112193542776398, -0.00744353560086991, -0.04457959005175319, 0.12715318331313616, 0.011600271128295795, 0.08064469148031488, 0.0007665593460002838, -0.001045735298791983, 0.0034698226069400898, -0.002796352868162026, -0.006524195534753582, 0.007905100050357477, -0.0039418550231716445, -0.002428737257533275, -0.0007088110397939078, -0.0011160285743070865, 9.713218844734626e-05, 0.0009976362282074405, -0.0005848625103120812, -7.394521418890278e-05, 0.00028554108283096783, -0.23243106420097565, 0.1701075980180158, 0.0015680386143890634, -0.00045844501172780154, -0.007191951015959416, -0.048595507904781385, 0.1704614968652739, 0.03016713002929854, -0.06988750495671686, -0.0008646372936104191, -0.0008224023347416682, 0.0017838248320557952, -0.00693525669747007, -0.00696879362411208, -0.010144373326851272, -0.008817261088241529, 0.0019942117236050267, -0.00031083828799692635, -0.0003072834370237521, 0.0012672726427118892, 0.0031188947730889584, 0.0006648254613711758, 0.00037236473163220775, -0.0003980829200261042
 aspect=7.038439152323704
 mean iota=0.4382779453809592

fun#40 - J=1.1e-01, Jf=2.0e-05, ⟨B·n⟩=4.6e-04, , C-C-Sep=0.15
Jf=2.0e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.9e-09, J_ALS=7.2e-07, J_LENGTH_PENALTY=2.0e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[5.0, 7.5, 3.1, 2.7, 2.9, 5.0, 6.8, 7.0], mean squared curvature=[10.0, 10.0, 4.2, 3.2, 3.8, 7.5, 10.0, 10.0]
 surface dofs=0.17753822466924934, -0.20335746829988965, -0.0015309575812325767, 0.0010491024203888326, -0.007434026836260368, -0.04453171619644554, 0.12704302863592612, 0.011646398090553572, 0.08047725119023044, 0.0007822481509236612, -0.001057975431041628, 0.003458645242140078, -0.0026117211240584935, -0.006756208013530433, 0.007898473446195917, -0.003979436737576255, -0.0024638916352197177, -0.0007267134541254876, -0.0011258588332029914, 9.975378755612182e-05, 0.0010122933037578557, -0.000572821233479591, -5.831732410681259e-05, 0.00026282984162991947, -0.2324318130947991, 0.16993206153493196, 0.0015918423772304053, -0.00045352279931413266, -0.007166906832982724, -0.04863441767985973, 0.17024840186081153, 0.03006332609297435, -0.06968803717535428, -0.0008303135769622202, -0.0008420449882355521, 0.001790074541441821, -0.0067377347810350435, -0.007114408314495436, -0.010225991961931361, -0.008673008766606427, 0.0020206945467956027, -0.0003500626777046728, -0.00028019278279659487, 0.0012799387968033468, 0.0030530017476974253, 0.0007327918872160692, 0.00035751264416173604, -0.0003417566639801797
 aspect=7.0403783816545555
 mean iota=0.4374407572791413

fun#41 - J=1.1e-01, Jf=2.0e-05, ⟨B·n⟩=4.6e-04, , C-C-Sep=0.15
Jf=2.0e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=7.2e-07, J_LENGTH_PENALTY=2.8e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[5.0, 7.5, 3.0, 2.7, 2.9, 5.0, 6.8, 7.0], mean squared curvature=[10.0, 10.0, 4.2, 3.2, 3.8, 7.5, 10.0, 10.0]
 surface dofs=0.17745608160488258, -0.2033066991783055, -0.0016440659206784457, 0.0010660082073428855, -0.007389778879788912, -0.044429930323603366, 0.12694123784706687, 0.011698198647793796, 0.08022313541614819, 0.0008246251958666918, -0.0010742170549877927, 0.0034593704752187925, -0.0024387324548230276, -0.006986428532645524, 0.007880529739359614, -0.004029066070032824, -0.002399777597263091, -0.0007146430705015544, -0.0011150775600563493, 0.00010622588871209813, 0.0010260238061958824, -0.0006237765408595746, -6.177348893889808e-05, 0.000251488401914785, -0.23245573638705233, 0.16976704400049544, 0.0016869555116479148, -0.0004249257519097107, -0.007103340855069132, -0.048659770786581215, 0.17002801579808272, 0.03000415096407778, -0.06949419428058298, -0.0008497150154077752, -0.0008691842091456372, 0.001799966226573135, -0.006541021524462197, -0.007271136699455384, -0.010322621947612253, -0.008456255105239457, 0.002032813476638759, -0.00035156007000179, -0.0002532113931176036, 0.001245593491384106, 0.002973103494106296, 0.0007599508848837462, 0.00037223667129938063, -0.00037222651021582935
 aspect=7.04266872157498
 mean iota=0.43661125311911875

fun#42 - J=1.1e-01, Jf=1.9e-05, ⟨B·n⟩=4.6e-04, , C-C-Sep=0.15
Jf=1.9e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.4e-08
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0])=32.0, curvature=[5.1, 7.5, 3.0, 2.6, 2.9, 5.0, 6.8, 7.1], mean squared curvature=[10.0, 10.0, 4.2, 3.2, 3.8, 7.5, 10.0, 10.0]
 surface dofs=0.17735829003339126, -0.20317112604638513, -0.0017768619400300033, 0.0010419185406319001, -0.007318321875362921, -0.04432277940189838, 0.12685793747336258, 0.011764925970645834, 0.07985712677884342, 0.0008944865789736579, -0.0010698527642579185, 0.0034917683045138093, -0.002170638485950032, -0.007171074859471573, 0.007904628678998953, -0.0040791883242863045, -0.0023782685606949473, -0.00067359832484624, -0.0011030285113534449, 0.00010668288733271484, 0.0009741917915076035, -0.0007316178495687263, -6.130557900591553e-05, 0.00023809937716061573, -0.23251688827160755, 0.16954464789731233, 0.0017931327671017183, -0.00043677128080729026, -0.006992931366397872, -0.048697983506077715, 0.16978993043478088, 0.029957366287008385, -0.06915849434664412, -0.0008164322566611259, -0.0008658669850465116, 0.0018453214753617955, -0.006299338790540237, -0.007612383046244371, -0.010410318701084336, -0.008276514458542002, 0.0020179416755263663, -0.0003291989578845497, -0.00023926556353170107, 0.0011447100812793233, 0.0029053653813898577, 0.0008079726259673249, 0.00040592163033307567, -0.0003616044241874001
 aspect=7.040247985794322
 mean iota=0.434942538362842

fun#43 - J=1.1e-01, Jf=1.9e-05, ⟨B·n⟩=4.5e-04, , C-C-Sep=0.15
Jf=1.9e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-07, J_ALS=7.2e-07, J_LENGTH_PENALTY=3.4e-08
